temperatura_cabeza_F_diff,temperatura_cabeza_F,dosis_IC_ppm_diff,dosis_IC_ppm,agua_BAPD,mpy
2.1599999999999966,98.96,-54.2145178,35.7854822,837.21738,15.18157121
-2.50207202,96.45792798,1.9319246700000008,37.71740687,354.86,0.75949517
25.54207202000001,122.0,-22.285616659999995,15.43179021,125.904658,0.259789028
-18.0,104.0,53.93503239,69.3668226,62.2578,1.02089689
-9.0,95.0,50.6331774,120.0,973.661094,14.90003043
0.0,95.0,-70.0,50.0,865.3304,0.941338217
0.0,95.0,-33.4817949,16.5182051,162.574672,0.251629047
5.400000000000006,100.4,17.123757540000003,33.64196264,845.635,14.98199554
3.5999999999999943,104.0,-3.7287834700000033,29.91317917,1037.41315,0.963600813
-9.0,95.0,5.596104660000002,35.50928383,481.952142,0.301
27.0,122.0,-35.50928383,0.0,974.0637,1.291347418
-25.200000000000003,96.8,35.0,35.0,314.483774,0.714465813
3.6000000000000085,100.4,-5.638693679999999,29.36130632,851.1341,2.133445371
3.5999999999999943,104.0,-29.36130632,0.0,454.923924,14.80294808
-3.5999999999999943,100.4,88.45548426,88.45548426,775.189861,15.19357762
7.199999999999989,107.6,-66.31137267,22.14411159,707.5971,1.041915181
0.0,107.6,-22.14411159,0.0,565.2392429,0.850323095
-8.854334009999988,98.74566599,130.0,130.0,1134.64876,9.861781309
-3.745665990000006,95.0,-30.0,100.0,371.15444,0.248667108
12.599999999999994,107.6,30.0,130.0,589.814414,7.197365505
5.400000000000006,113.0,-43.55734416999999,86.44265583,975.25332,6.390152602
-21.599999999999994,91.4,-6.442655830000007,80.0,765.0427,0.445704415
19.8,111.2,-50.33379904,29.66620096,1115.05685,0.318107397
-10.799999999999995,100.4,-29.66620096,0.0,770.34531,15.173898
-5.779838210000008,94.62016179,30.0,30.0,354.53225,1.533428325
2.2935458799999964,96.91370767,2.666666669999998,32.66666667,265.08978,0.602881137
14.286292330000007,111.2,-1.6843962999999995,30.98227037,1177.7978,8.331671657
-3.886863200000008,107.3131368,-30.98227037,0.0,762.449185,15.15291666
-3.313136799999995,104.0,35.22501042,35.22501042,506.41176,5.599316109
9.0,113.0,-8.807283129999998,26.41772729,696.91875,0.561987663
-18.0,95.0,1.94141952,28.35914681,721.784936,9.993
10.799999999999995,105.8,-28.35914681,0.0,444.441261,1.481328156
-1.7999999999999972,104.0,80.0,80.0,793.02558,10.62057217
-18.0,86.0,-20.0,60.0,183.205504,5.345095087
9.0,95.0,-53.114745297,6.885254703,152.5166871,0.370435335
7.170620299999996,102.1706203,93.114745297,100.0,882.4025387,7.403411859
1.829379700000004,104.0,-100.0,0.0,844.9853023,15.32064581
0.0,104.0,90.0,90.0,1464.21828,1.554351374
-9.42312337,94.57687663,-50.0,40.0,286.956,1.283122275
-4.976876630000007,89.6,60.0,100.0,1108.65562,9.40210334
5.400000000000006,95.0,-73.32613633,26.67386367,143.12844,0.080260989
0.0,100.4,-30.81714693,59.18285307,721.563309,9.974748165
-2.821756470000011,97.57824353,0.8171469299999998,60.0,659.34024,14.89235489
5.013495570000004,102.5917391,60.0,120.0,776.25702,9.690827476
-7.591739099999998,95.0,-87.27235149,32.72764851,1072.286,14.88096448
16.200000000000003,111.2,52.38645191,85.11410042,1673.84082,9.317483256
-10.799999999999995,100.4,-85.11410042,0.0,345.183965,15.22545507
3.5999999999999943,104.0,70.0,70.0,900.51561,11.62373167
-7.460155159999999,96.53984484,-30.231550400000003,39.7684496,696.380256,3.172
2.60015516,99.14,2.054982460000005,41.82343206,1815.545525,0.935
-4.140000000000001,95.0,-6.634053790000003,35.18937827,846.42465,0.038179707
-2.1733220699999976,92.82667793,-24.01631815,11.17306012,601.342884,0.180546916
-1.4266779299999968,91.4,28.10284128,39.2759014,1012.0302,7.903308153
3.059999999999988,94.46,-11.32509173,27.95080967,617.4,0.005
-3.059999999999988,91.4,19.72638759,47.67719726,1313.693,15.31667835
12.599999999999994,104.0,2.32280274,50.0,358.84782,7.84639455
-9.0,95.0,-34.01346248,15.98653752,227.26875,0.333
11.000521300000004,106.0005213,49.01346248,65.0,864.18504,9.854677477
-9.77179332,96.22872798,-28.46784116,36.53215884,866.06325,13.55047975
7.771272019999998,104.0,-36.53215884,0.0,382.4886696,0.572822444
0.0,104.0,37.64422205,37.64422205,1367.19171,14.36180433
-6.480000000000004,97.52,-9.363439990000003,28.28078206,454.22589,9.232
15.480000000000004,113.0,-0.0544861700000005,28.22629589,1001.00496,15.57842134
-9.0,104.0,-9.559629219999998,18.66666667,467.59207,0.55452765
-3.5999999999999943,100.4,70.23782704,88.90449371,92.3967,9.97358484
7.199999999999989,107.6,-28.90449371,60.0,567.3908,2.429912809
-12.599999999999994,95.0,-29.95897262,30.04102738,199.3,0.297
9.0,104.0,-30.04102738,0.0,1279.71392,15.12187929
-4.923647090000003,99.07635291,25.90541185,25.90541185,276.83769,0.159664163
-2.27635291,96.8,44.09458815,70.0,826.519788,0.552455424
10.799999999999995,107.6,-70.0,0.0,289.64679,1.140553134
-14.399999999999991,93.2,38.2477252,38.2477252,593.414682,0.793397274
19.8,113.0,51.7522748,90.0,1434.936932,5.706910121
-18.0,95.0,20.0,110.0,856.1817,1.255768894
14.400000000000006,109.4,-110.0,0.0,721.427877,0.593944199
-10.800000000000011,98.6,0.0,0.0,1344.76056,15.35862178
-5.399999999999992,93.2,130.0,130.0,767.202192,0.803478949
12.599999999999994,105.8,-103.89878674,26.10121326,845.93,1.460888174
9.0,114.8,-26.10121326,0.0,945.22986,15.42162166
-19.8,95.0,22.61613153,22.61613153,308.2972185,1.291563869
12.599999999999994,107.6,87.38386847,110.0,1174.2612,15.57853622
1.8000000000000114,109.4,-15.543230750000006,94.45676925,1126.77714,15.45344523
-9.70123305,99.69876695,-74.95470017,19.50206908,1052.06981,14.78463069
-3.618766950000008,96.08,23.249202760000003,42.75127184,1036.1637,0.63
4.320000000000007,100.4,87.24872816,130.0,1001.1,15.34411375
-7.200000000000003,93.2,-90.4339875,39.5660125,272.820618,0.59098928
1.7999999999999972,95.0,-8.75091347,30.81509903,411.7881528,0.88
12.599999999999994,107.6,-30.81509903,0.0,1604.81026,0.779038524
-8.640780059999997,98.95921994,0.0,0.0,1790.60945,13.62248149
-3.959219939999997,95.0,40.84145159,40.84145159,1197.125,9.803852531
10.5066219,105.5066219,-40.84145159,0.0,149.146134,1.405324397
-10.5066219,95.0,38.33869197,38.33869197,770.80893,8.233367934
0.0,95.0,-3.729703690000001,34.60898828,720.16735,1.058256006
19.8,114.8,-34.60898828,0.0,57.6288,1.259650527
-15.226873549999992,99.57312645,33.47126383,33.47126383,756.92232,0.281224551
-4.573126450000004,95.0,-33.47126383,0.0,1317.09414,6.880743202
9.0,104.0,37.41631819,37.41631819,642.8635011,1.860029965
-5.613736220000007,98.38626378,-27.934261552,9.482056638,337.856538,0.206894994
-3.386263779999993,95.0,7.496177372000002,16.97823401,408.8448,0.2
9.0,104.0,24.63068667,41.60892068,1124.7482,2.200703903
0.0,104.0,38.39107932,80.0,921.909,15.50063858
16.200000000000003,120.2,-80.0,0.0,688.02435,1.616632232
-23.40000000000001,96.8,0.0,0.0,155.11127,1.097407209
18.0,114.8,97.58996639,97.58996639,300.32142,5.567486995
-19.8,95.0,-55.38499629,42.2049701,1923.92705,1.06711276
27.0,122.0,-4.791383519999997,37.41358658,466.44603,9.324
